Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   96443/96443       std::shared_ptr<Organism>::operator=(std::shared_ptr<Organism>&&) [66]
[434]    0.0    0.00    0.00   96443         std::remove_reference<std::shared_ptr<Organism>&>::type&& std::move<std::shared_ptr<Organism>&>(std::shared_ptr<Organism>&) [434]
-----------------------------------------------
                0.00    0.00   95793/95793       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [436]
[435]    0.0    0.00    0.00   95793         void std::_Destroy<int*>(int*, int*) [435]
                0.00    0.00   97065/97065       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [433]
-----------------------------------------------
                0.00    0.00    8883/95597       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [312]
                0.00    0.00   86714/95597       std::vector<int, std::allocator<int> >::~vector() [211]
[436]    0.0    0.00    0.00   95597         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [436]
                0.00    0.00   95793/95793       void std::_Destroy<int*>(int*, int*) [435]
-----------------------------------------------
                0.00    0.00   95443/95443       _GLOBAL__sub_I__ZN10ExpManagerC2Eiiididii [8]
[437]    0.0    0.00    0.00   95443         Organism::reset_stats() [437]
-----------------------------------------------
                0.00    0.00   95075/95075       std::allocator<int>::~allocator() [439]
[438]    0.0    0.00    0.00   95075         __gnu_cxx::new_allocator<int>::~new_allocator() [438]
-----------------------------------------------
                0.00    0.00   94317/94317       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [440]
[439]    0.0    0.00    0.00   94317         std::allocator<int>::~allocator() [439]
                0.00    0.00   95075/95075       __gnu_cxx::new_allocator<int>::~new_allocator() [438]
-----------------------------------------------
                0.00    0.00   94278/94278       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [441]
[440]    0.0    0.00    0.00   94278         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [440]
                0.00    0.00   94317/94317       std::allocator<int>::~allocator() [439]
-----------------------------------------------
                0.00    0.00   90672/90672       std::vector<int, std::allocator<int> >::~vector() [211]
[441]    0.0    0.00    0.00   90672         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [441]
                0.00    0.00   94561/103671      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [430]
                0.00    0.00   94278/94278       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [440]
-----------------------------------------------
                0.00    0.00   89451/89451       Organism::~Organism() [95]
[442]    0.0    0.00    0.00   89451         bool __gnu_cxx::operator!=<RNA**, std::vector<RNA*, std::allocator<RNA*> > >(__gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > > const&, __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > > const&) [442]
                0.00    0.00  179189/179189      __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::base() const [410]
-----------------------------------------------
                0.00    0.00   83960/83960       std::shared_ptr<Organism>::shared_ptr() [444]
[443]    0.0    0.00    0.00   83960         std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [443]
                0.00    0.00   85175/186466      std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [402]
-----------------------------------------------
                0.00    0.00    2049/83747       ExpManager::ExpManager(int, int, int, double, int, double, int, int) [7]
                0.00    0.00   81698/83747       std::shared_ptr<Organism>::shared_ptr(decltype(nullptr)) [446]
[444]    0.0    0.00    0.00   83747         std::shared_ptr<Organism>::shared_ptr() [444]
                0.00    0.00   83960/83960       std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [443]
-----------------------------------------------
                0.00    0.00   83449/83449       Organism::~Organism() [95]
[445]    0.0    0.00    0.00   83449         __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::operator*() const [445]
-----------------------------------------------
                0.00    0.00   80467/80467       _GLOBAL__sub_I__ZN10ExpManagerC2Eiiididii [8]
[446]    0.0    0.00    0.00   80467         std::shared_ptr<Organism>::shared_ptr(decltype(nullptr)) [446]
                0.00    0.00   81698/83747       std::shared_ptr<Organism>::shared_ptr() [444]
-----------------------------------------------
                0.00    0.00    9941/70401       std::vector<RNA*, std::allocator<RNA*> >::_M_default_append(unsigned long) [245]
                0.00    0.00   19560/70401       std::vector<RNA*, std::allocator<RNA*> >::resize(unsigned long) [246]
                0.00    0.00   40900/70401       std::vector<RNA*, std::allocator<RNA*> >::_M_check_len(unsigned long, char const*) const [558]
[447]    0.0    0.00    0.00   70401         std::vector<RNA*, std::allocator<RNA*> >::size() const [447]
-----------------------------------------------
                0.00    0.00     816/59745       std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, int&, int>(ExpManager*&&, int&, int&&) [12]
                0.00    0.00     816/59745       std::shared_ptr<Organism> std::allocate_shared<Organism, std::allocator<Organism>, ExpManager*, int&, int>(std::allocator<Organism> const&, ExpManager*&&, int&, int&&) [16]
                0.00    0.00     816/59745       std::shared_ptr<Organism>::shared_ptr<std::allocator<Organism>, ExpManager*, int&, int>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, int&, int&&) [13]
                0.00    0.00     816/59745       std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Organism>, ExpManager*, int&, int>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, int&, int&&) [14]
                0.00    0.00     816/59745       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Organism, std::allocator<Organism>, ExpManager*, int&, int>(std::_Sp_make_shared_tag, Organism*, std::allocator<Organism> const&, ExpManager*&&, int&, int&&) [15]
                0.00    0.00     816/59745       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, int&, int>(std::allocator<Organism>, ExpManager*&&, int&, int&&) [17]
                0.00    0.00     816/59745       void std::allocator_traits<std::allocator<Organism> >::construct<Organism, ExpManager*, int&, int>(std::allocator<Organism>&, Organism*, ExpManager*&&, int&, int&&) [20]
                0.00    0.00     816/59745       void __gnu_cxx::new_allocator<Organism>::construct<Organism, ExpManager*, int&, int>(Organism*, ExpManager*&&, int&, int&&) [19]
                0.00    0.00    5358/59745       std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, std::shared_ptr<Organism>&>(ExpManager*&&, std::shared_ptr<Organism>&) [31]
                0.00    0.00    5752/59745       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, Organism*, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [36]
                0.00    0.00    5985/59745       std::shared_ptr<Organism> std::allocate_shared<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [34]
                0.00    0.00    6613/59745       std::shared_ptr<Organism>::shared_ptr<std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [33]
                0.00    0.00    6666/59745       std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [32]
                0.00    0.00    7596/59745       void std::allocator_traits<std::allocator<Organism> >::construct<Organism, ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>&, Organism*, ExpManager*&&, std::shared_ptr<Organism>&) [39]
                0.00    0.00    7616/59745       void __gnu_cxx::new_allocator<Organism>::construct<Organism, ExpManager*, std::shared_ptr<Organism>&>(Organism*, ExpManager*&&, std::shared_ptr<Organism>&) [38]
                0.00    0.00    7631/59745       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>, ExpManager*&&, std::shared_ptr<Organism>&) [37]
[448]    0.0    0.00    0.00   59745         ExpManager*&& std::forward<ExpManager*>(std::remove_reference<ExpManager*>::type&) [448]
-----------------------------------------------
                0.00    0.00   57159/57159       ExpManager::compute_protein(int) [121]
[449]    0.0    0.00    0.00   57159         std::vector<int, std::allocator<int> >::operator[](unsigned long) [449]
-----------------------------------------------
                0.00    0.00    5313/53063       std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, std::shared_ptr<Organism>&>(ExpManager*&&, std::shared_ptr<Organism>&) [31]
                0.00    0.00    5768/53063       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, Organism*, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [36]
                0.00    0.00    5805/53063       std::shared_ptr<Organism> std::allocate_shared<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [34]
                0.00    0.00    6529/53063       std::shared_ptr<Organism>::shared_ptr<std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [33]
                0.00    0.00    6597/53063       std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [32]
                0.00    0.00    7560/53063       void std::allocator_traits<std::allocator<Organism> >::construct<Organism, ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>&, Organism*, ExpManager*&&, std::shared_ptr<Organism>&) [39]
                0.00    0.00    7678/53063       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>, ExpManager*&&, std::shared_ptr<Organism>&) [37]
                0.00    0.00    7813/53063       void __gnu_cxx::new_allocator<Organism>::construct<Organism, ExpManager*, std::shared_ptr<Organism>&>(Organism*, ExpManager*&&, std::shared_ptr<Organism>&) [38]
[450]    0.0    0.00    0.00   53063         std::shared_ptr<Organism>& std::forward<std::shared_ptr<Organism>&>(std::remove_reference<std::shared_ptr<Organism>&>::type&) [450]
-----------------------------------------------
                0.00    0.00    8850/47531       Organism::look_for_new_promoters_around(int, int) [310]
                0.00    0.00   18102/47531       Organism::do_switch(int) [122]
                0.00    0.00   20579/47531       Organism::remove_promoters_around(int, int) [238]
[451]    0.0    0.00    0.00   47531         Organism::mod(int, int) [451]
-----------------------------------------------
                0.00    0.00    6590/43791       std::vector<RNA*, std::allocator<RNA*> >::~vector() [259]
                0.00    0.00   14342/43791       std::vector<RNA*, std::allocator<RNA*> >::_M_erase_at_end(RNA**) [523]
                0.00    0.00   22859/43791       std::vector<RNA*, std::allocator<RNA*> >::_M_default_append(unsigned long) [245]
[452]    0.0    0.00    0.00   43791         std::_Vector_base<RNA*, std::allocator<RNA*> >::_M_get_Tp_allocator() [452]
-----------------------------------------------
                0.00    0.00    6117/40794       std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [773]
                0.00    0.00   11215/40794       std::vector<Protein*, std::allocator<Protein*> >::resize(unsigned long) [768]
                0.00    0.00   23462/40794       std::vector<Protein*, std::allocator<Protein*> >::_M_check_len(unsigned long, char const*) const [771]
