Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[414]    0.0    0.00    0.00   13974         std::move_iterator<RNA**>::base() const [414]
-----------------------------------------------
                0.00    0.00   13974/13974       std::vector<RNA*, std::allocator<RNA*> >::_M_check_len(unsigned long, char const*) const [492]
[415]    0.0    0.00    0.00   13974         std::vector<RNA*, std::allocator<RNA*> >::max_size() const [415]
                0.00    0.00   13974/13974       std::_Vector_base<RNA*, std::allocator<RNA*> >::_M_get_Tp_allocator() const [413]
                0.00    0.00   13974/13974       std::allocator_traits<std::allocator<RNA*> >::max_size(std::allocator<RNA*> const&) [417]
-----------------------------------------------
                0.00    0.00   13974/13974       std::move_iterator<RNA**> std::__make_move_if_noexcept_iterator<RNA*, std::move_iterator<RNA**> >(RNA**) [420]
[416]    0.0    0.00    0.00   13974         std::move_iterator<RNA**>::move_iterator(RNA**) [416]
-----------------------------------------------
                0.00    0.00   13974/13974       std::vector<RNA*, std::allocator<RNA*> >::max_size() const [415]
[417]    0.0    0.00    0.00   13974         std::allocator_traits<std::allocator<RNA*> >::max_size(std::allocator<RNA*> const&) [417]
                0.00    0.00   13974/20961       __gnu_cxx::new_allocator<RNA*>::max_size() const [400]
-----------------------------------------------
                0.00    0.00   13974/13974       RNA** std::copy<std::move_iterator<RNA**>, RNA**>(std::move_iterator<RNA**>, std::move_iterator<RNA**>, RNA**) [506]
[418]    0.0    0.00    0.00   13974         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<RNA**>(std::move_iterator<RNA**>) [418]
                0.00    0.00   13974/13974       std::move_iterator<RNA**>::base() const [414]
                0.00    0.00   13974/13974       RNA** std::__miter_base<RNA**>(RNA**) [419]
-----------------------------------------------
                0.00    0.00   13974/13974       decltype (__miter_base(({parm#1}.base)())) std::__miter_base<RNA**>(std::move_iterator<RNA**>) [418]
[419]    0.0    0.00    0.00   13974         RNA** std::__miter_base<RNA**>(RNA**) [419]
-----------------------------------------------
                0.00    0.00   13974/13974       RNA** std::__uninitialized_move_if_noexcept_a<RNA**, RNA**, std::allocator<RNA*> >(RNA**, RNA**, RNA**, std::allocator<RNA*>&) [505]
[420]    0.0    0.00    0.00   13974         std::move_iterator<RNA**> std::__make_move_if_noexcept_iterator<RNA*, std::move_iterator<RNA**> >(RNA**) [420]
                0.00    0.00   13974/13974       std::move_iterator<RNA**>::move_iterator(RNA**) [416]
-----------------------------------------------
                0.00    0.00    6976/13952       std::vector<RNA*, std::allocator<RNA*> >::begin() [537]
                0.00    0.00    6976/13952       std::vector<RNA*, std::allocator<RNA*> >::end() [536]
[421]    0.0    0.00    0.00   13952         __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::__normal_iterator(RNA** const&) [421]
-----------------------------------------------
                0.00    0.00    6976/13952       std::vector<Protein*, std::allocator<Protein*> >::begin() [516]
                0.00    0.00    6976/13952       std::vector<Protein*, std::allocator<Protein*> >::end() [538]
[422]    0.0    0.00    0.00   13952         __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::__normal_iterator(Protein** const&) [422]
-----------------------------------------------
                0.00    0.00   13950/13950       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [424]
[423]    0.0    0.00    0.00   13950         std::_Sp_ebo_helper<0, std::allocator<Organism>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Organism>, true>&) [423]
-----------------------------------------------
                0.00    0.00    6975/13950       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [68]
                0.00    0.00    6975/13950       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [546]
[424]    0.0    0.00    0.00   13950         std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [424]
                0.00    0.00   13950/13950       std::_Sp_ebo_helper<0, std::allocator<Organism>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Organism>, true>&) [423]
-----------------------------------------------
                0.00    0.00     816/13910       std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, int&, int>(ExpManager*&&, int&, int&&) [20]
                0.00    0.00     816/13910       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Organism, std::allocator<Organism>, ExpManager*, int&, int>(std::_Sp_make_shared_tag, Organism*, std::allocator<Organism> const&, ExpManager*&&, int&, int&&) [17]
                0.00    0.00     816/13910       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, int&, int>(std::allocator<Organism>, ExpManager*&&, int&, int&&) [19]
                0.00    0.00    1343/13910       std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>, ExpManager*&&, std::shared_ptr<Organism>&) [50]
                0.00    0.00    1539/13910       std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, std::shared_ptr<Organism>&>(ExpManager*&&, std::shared_ptr<Organism>&) [45]
                0.00    0.00    1604/13910       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::_Sp_make_shared_tag, Organism*, std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&) [49]
                0.00    0.00    6976/13910       std::_Sp_ebo_helper<0, std::allocator<Organism>, true>::~_Sp_ebo_helper() [531]
[425]    0.0    0.00    0.00   13910         std::allocator<Organism>::~allocator() [425]
                0.00    0.00   13848/13848       __gnu_cxx::new_allocator<Organism>::~new_allocator() [426]
-----------------------------------------------
                0.00    0.00   13848/13848       std::allocator<Organism>::~allocator() [425]
[426]    0.0    0.00    0.00   13848         __gnu_cxx::new_allocator<Organism>::~new_allocator() [426]
-----------------------------------------------
                0.00    0.00   13411/13411       Organism::~Organism() [69]
[427]    0.0    0.00    0.00   13411         bool __gnu_cxx::operator!=<Protein**, std::vector<Protein*, std::allocator<Protein*> > >(__gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > > const&, __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > > const&) [427]
                0.00    0.00   26823/26823       __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::base() const [394]
-----------------------------------------------
                0.00    0.00    6171/13150       ExpManager::opt_prom_compute_RNA(int) [11]
                0.00    0.00    6979/13150       Organism::~Organism() [69]
[428]    0.0    0.00    0.00   13150         std::set<int, std::less<int>, std::allocator<int> >::clear() [428]
                0.00    0.00   13147/13147       std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [433]
-----------------------------------------------
                0.00    0.00    6171/13148       ExpManager::opt_prom_compute_RNA(int) [11]
                0.00    0.00    6977/13148       Organism::~Organism() [69]
[429]    0.0    0.00    0.00   13148         std::vector<Protein*, std::allocator<Protein*> >::clear() [429]
                0.00    0.00   13147/13147       std::vector<Protein*, std::allocator<Protein*> >::_M_erase_at_end(Protein**) [432]
-----------------------------------------------
                0.00    0.00   13147/13147       std::vector<RNA*, std::allocator<RNA*> >::clear() [431]
[430]    0.0    0.00    0.00   13147         std::vector<RNA*, std::allocator<RNA*> >::_M_erase_at_end(RNA**) [430]
                0.00    0.00   13149/41086       std::_Vector_base<RNA*, std::allocator<RNA*> >::_M_get_Tp_allocator() [366]
                0.00    0.00   13148/27112       void std::_Destroy<RNA**, RNA*>(RNA**, RNA**, std::allocator<RNA*>&) [391]
-----------------------------------------------
                0.00    0.00    6171/13147       ExpManager::opt_prom_compute_RNA(int) [11]
                0.00    0.00    6976/13147       Organism::~Organism() [69]
[431]    0.0    0.00    0.00   13147         std::vector<RNA*, std::allocator<RNA*> >::clear() [431]
                0.00    0.00   13147/13147       std::vector<RNA*, std::allocator<RNA*> >::_M_erase_at_end(RNA**) [430]
-----------------------------------------------
                0.00    0.00   13147/13147       std::vector<Protein*, std::allocator<Protein*> >::clear() [429]
[432]    0.0    0.00    0.00   13147         std::vector<Protein*, std::allocator<Protein*> >::_M_erase_at_end(Protein**) [432]
                0.00    0.00   13149/22961       void std::_Destroy<Protein**, Protein*>(Protein**, Protein**, std::allocator<Protein*>&) [395]
                0.00    0.00   13147/27450       std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_get_Tp_allocator() [390]
-----------------------------------------------
                0.00    0.00   13147/13147       std::set<int, std::less<int>, std::allocator<int> >::clear() [428]
[433]    0.0    0.00    0.00   13147         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [433]
                0.00    0.00   13148/37930       std::_Rb_tree_header::_M_reset() [380]
                0.00    0.00   13147/284587      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() [263]
                0.00    0.00   13147/20123       std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [402]
-----------------------------------------------
                0.00    0.00   13112/13112       std::_Rb_tree_iterator<std::pair<int const, Promoter*> > std::next<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >(std::_Rb_tree_iterator<std::pair<int const, Promoter*> >, std::iterator_traits<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >::difference_type) [486]
[434]    0.0    0.00    0.00   13112         void std::advance<std::_Rb_tree_iterator<std::pair<int const, Promoter*> >, long>(std::_Rb_tree_iterator<std::pair<int const, Promoter*> >&, long) [434]
                0.00    0.00    9448/9448        void std::__advance<std::_Rb_tree_iterator<std::pair<int const, Promoter*> >, long>(std::_Rb_tree_iterator<std::pair<int const, Promoter*> >&, long, std::bidirectional_iterator_tag) [456]
                0.00    0.00    6404/6404        std::iterator_traits<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >::iterator_category std::__iterator_category<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >(std::_Rb_tree_iterator<std::pair<int const, Promoter*> > const&) [564]
-----------------------------------------------
                0.00    0.00     377/13054       std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::push_back(MutationEvent* const&) [750]
                0.00    0.00   12677/13054       DnaMutator::~DnaMutator() [447]
[435]    0.0    0.00    0.00   13054         std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::end() [435]
                0.00    0.00   10329/22297       std::_List_iterator<MutationEvent*>::_List_iterator(std::__detail::_List_node_base*) [399]
-----------------------------------------------
                0.00    0.00   12165/12165       int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [577]
[436]    0.0    0.00    0.00   12165         int* std::__niter_base<int*>(int*) [436]
-----------------------------------------------
                0.00    0.00    2210/11930       std::_Rb_tree<int, std::pair<int const, Protein*>, std::_Select1st<std::pair<int const, Protein*> >, std::less<int>, std::allocator<std::pair<int const, Protein*> > >::_M_get_insert_unique_pos(int const&) [655]
                0.00    0.00    2272/11930       std::_Rb_tree<int, std::pair<int const, Protein*>, std::_Select1st<std::pair<int const, Protein*> >, std::less<int>, std::allocator<std::pair<int const, Protein*> > >::find(int const&) [213]
